dataset,model,score_optimized,score_not_optimized
megawatt1,mlp,0.6399999999999999,0.6399999999999999
megawatt1,mlp,0.0,0.0
megawatt1,mlp,0.0,0.0
megawatt1,mlp,0.0,0.0
megawatt1,mlp,0.6666666666666666,0.6399999999999999
megawatt1,mlp,0.6399999999999999,0.6399999999999999
megawatt1,mlp,0.0,0.0
megawatt1,mlp,0.6399999999999999,0.6399999999999999
megawatt1,mlp,0.6399999999999999,0.6399999999999999
megawatt1,mlp,0.0,0.0
megawatt1,knn,0.7000000000000001,0.6
megawatt1,knn,0.6956521739130435,0.6956521739130435
megawatt1,knn,0.42857142857142855,0.7000000000000001
megawatt1,knn,0.6666666666666666,0.6666666666666666
megawatt1,knn,0.47058823529411764,0.3076923076923077
megawatt1,knn,0.6363636363636364,0.5555555555555556
megawatt1,knn,0.5882352941176471,0.625
megawatt1,knn,0.7058823529411765,0.6250000000000001
megawatt1,knn,0.5555555555555556,0.5555555555555556
megawatt1,knn,0.6666666666666665,0.631578947368421
megawatt1,knn,0.4444444444444445,0.4444444444444445
megawatt1,knn,0.6666666666666665,0.7058823529411765
megawatt1,knn,0.7368421052631577,0.7058823529411765
megawatt1,knn,0.6,0.6666666666666667
megawatt1,knn,0.5,0.7142857142857143
megawatt1,knn,0.42857142857142855,0.4615384615384615
megawatt1,knn,0.6,0.5882352941176471
megawatt1,knn,0.5714285714285714,0.5714285714285714
megawatt1,knn,0.375,0.5
megawatt1,knn,0.6363636363636364,0.6
megawatt1,knn,0.35294117647058826,0.30769230769230765
megawatt1,knn,0.782608695652174,0.7499999999999999
megawatt1,knn,0.6666666666666666,0.6666666666666666
megawatt1,knn,0.7000000000000001,0.7368421052631577
megawatt1,knn,0.6956521739130436,0.6956521739130436
megawatt1,knn,0.7368421052631579,0.7368421052631579
megawatt1,knn,0.5882352941176471,0.7058823529411765
megawatt1,knn,0.2857142857142857,0.2857142857142857
megawatt1,knn,0.7777777777777777,0.8421052631578948
megawatt1,knn,0.7777777777777777,0.8421052631578948
sonar,random_forest,0.8615384615384616,0.8615384615384616
sonar,random_forest,0.679245283018868,0.6071428571428571
sonar,random_forest,0.84375,0.8484848484848485
sonar,random_forest,0.7777777777777777,0.6923076923076923
sonar,random_forest,0.8275862068965518,0.8666666666666667
sonar,random_forest,0.8524590163934426,0.7540983606557378
sonar,random_forest,0.7636363636363636,0.7924528301886793
sonar,random_forest,0.7540983606557378,0.8275862068965517
sonar,random_forest,0.7213114754098361,0.71875
sonar,random_forest,0.8437500000000001,0.8333333333333334
sonar,random_forest,0.8135593220338982,0.8064516129032258
sonar,random_forest,0.7868852459016393,0.7586206896551724
sonar,random_forest,0.7666666666666667,0.7457627118644068
sonar,random_forest,0.7586206896551724,0.7407407407407408
sonar,random_forest,0.9206349206349207,0.90625
sonar,random_forest,0.711864406779661,0.75
sonar,random_forest,0.7777777777777777,0.7636363636363636
sonar,random_forest,0.8275862068965517,0.7407407407407408
sonar,random_forest,0.84375,0.8656716417910447
sonar,random_forest,0.7857142857142856,0.7924528301886793
sonar,random_forest,0.8571428571428572,0.8275862068965518
sonar,random_forest,0.7575757575757577,0.8064516129032259
sonar,random_forest,0.7999999999999999,0.7647058823529411
sonar,random_forest,0.7741935483870969,0.711864406779661
sonar,random_forest,0.8333333333333334,0.888888888888889
sonar,random_forest,0.8285714285714285,0.8115942028985509
sonar,random_forest,0.819672131147541,0.888888888888889
sonar,random_forest,0.8387096774193549,0.8064516129032258
sonar,random_forest,0.819672131147541,0.8125
sonar,random_forest,0.9032258064516129,0.7931034482758621
sonar,decision_tree,0.75,0.6785714285714286
sonar,decision_tree,0.5555555555555556,0.5333333333333333
sonar,decision_tree,0.7540983606557378,0.75
sonar,decision_tree,0.6666666666666666,0.7540983606557377
